lat,lon,price,beds,price_per_bed,price_per_bed_scale
40.665524,-73.893883,2000,1,2000,200
40.718803,-73.943069,3000,1,3000,300
40.718803,-73.943069,2500,1,2500,250
40.662895,-73.946167,1995,1,1995,199.5
40.63876,-73.950485,2300,2,1150,115
40.686451,-73.946533,2600,1,2600,260
40.662437,-73.945061,2700,2,1350,135
40.665543,-73.94857,2500,2,1250,125
40.683735,-73.964561,3500,1,3500,350
40.692337,-73.934456,3500,5,700,70
40.693321,-73.965569,2800,1,2800,280
40.592419,-73.975983,2600,2,1300,130
40.692432,-73.93438,2350,2,1175,117.5
40.655689,-73.916504,1750,1,1750,175
40.67355,-73.961426,4500,2,2250,225
40.67355,-73.961426,4125,2,2063,206.3
40.653347,-73.940407,1700,1,1700,170
40.653347,-73.940407,1700,1,1700,170
40.642071,-73.978897,2200,2,1100,110
40.68578,-73.981178,3250,3,1083,108.3
40.691002,-73.916229,3500,1,3500,350
40.691002,-73.916229,2900,1,2900,290
40.691002,-73.916229,3300,1,3300,330
40.650661,-73.960739,1575,1,1575,157.5
40.718872,-73.95015,6000,2,3000,300
40.653358,-73.960869,2385,1,2385,238.5
40.678959,-73.876564,2500,3,833,83.3
40.634441,-73.951118,1999,2,1000,100
40.661545,-73.959641,2000,1,2000,200
40.68446,-73.957283,4500,2,2250,225
40.577286,-73.959229,3700,2,1850,185
40.576351,-73.959518,3850,2,1925,192.5
40.634174,-74.020485,3500,4,875,87.5
40.681587,-73.97345,5000,4,1250,125
40.575256,-73.974281,1900,1,1900,190
40.575001,-73.97406,3100,2,1550,155
40.575256,-73.974281,2700,2,1350,135
40.575256,-73.974281,1900,1,1900,190
40.690948,-73.916145,2900,1,2900,290
40.690948,-73.916145,2500,1,2500,250
40.693382,-73.964951,3714,1,3714,371.4
40.663361,-73.979271,4400,2,2200,220
40.671032,-73.975601,17000,5,3400,340
40.638344,-74.016907,1650,1,1650,165
40.681568,-73.973358,3400,2,1700,170
40.682972,-73.967522,3000,1,3000,300
40.687927,-73.990837,4500,3,1500,150
40.647606,-73.969131,2400,2,1200,120
40.658134,-73.981049,4000,2,2000,200
40.644455,-74.011406,2450,1,2450,245
40.712254,-73.948822,24949,5,4990,499
40.644817,-73.927834,2200,2,1100,110
40.63261,-74.020653,2399,2,1200,120
40.662888,-73.979057,5500,3,1833,183.3
40.621674,-74.025352,2750,2,1375,137.5
40.627468,-74.022888,1900,2,950,95
40.691418,-73.918304,3795,3,1265,126.5
40.641582,-74.013084,2100,2,1050,105
40.648945,-73.92878,1450,1,1450,145
40.697678,-73.994171,5700,2,2850,285
40.697475,-73.994118,7500,3,2500,250
40.674995,-73.953033,1895,1,1895,189.5
40.641346,-73.958588,2895,4,724,72.4
40.641346,-73.958588,1500,1,1500,150
40.644913,-73.97036,2150,1,2150,215
40.643433,-74.011711,1950,2,975,97.5
40.649765,-73.961411,1850,1,1850,185
40.649765,-73.961411,1720,1,1720,172
40.639645,-73.97451,4499,3,1500,150
40.579296,-73.962402,3300,2,1650,165
40.579296,-73.962402,3400,2,1700,170
40.579296,-73.962402,2300,1,2300,230
40.621784,-74.024872,2300,3,767,76.7
40.682636,-73.966545,6450,2,3225,322.5
40.635544,-73.972153,2075,1,2075,207.5
40.634686,-73.979126,2100,2,1050,105
40.634705,-73.979202,1975,2,988,98.8
40.661163,-73.961464,1650,1,1650,165
40.687897,-73.990761,4450,2,2225,222.5
40.698559,-73.932144,3700,4,925,92.5
40.655045,-73.915161,2000,2,1000,100
40.660362,-73.943108,2434,2,1217,121.7
40.697674,-73.915855,4100,5,820,82
40.697674,-73.915855,3200,3,1067,106.7
40.697674,-73.915855,3300,3,1100,110
40.672447,-73.869934,2500,3,833,83.3
40.641567,-74.01001,2100,2,1050,105
40.664825,-73.986984,4000,2,2000,200
40.681084,-73.971352,3000,1,3000,300
40.681438,-73.972252,3500,1,3500,350
40.634071,-74.019485,2450,3,817,81.7
40.711319,-73.94989,3700,1,3700,370
40.621677,-74.024437,1795,1,1795,179.5
40.690128,-73.914772,2399,3,800,80
40.65453,-73.940659,2700,3,900,90
40.689056,-73.870842,2250,3,750,75
40.700348,-73.933708,3200,1,3200,320
40.700348,-73.933708,2410,1,2410,241
40.700348,-73.933708,4250,2,2125,212.5
40.700348,-73.933708,2975,1,2975,297.5
40.688023,-73.974098,2550,1,2550,255
40.698273,-73.931747,3300,3,1100,110
40.667149,-73.991806,3200,2,1600,160
40.633987,-73.979057,1975,2,988,98.8
40.646839,-73.925301,1675,1,1675,167.5
40.635464,-74.00145,1600,1,1600,160
40.669037,-73.920364,2250,3,750,75
40.62154,-74.024208,1700,1,1700,170
40.62154,-74.024208,1700,1,1700,170
40.657444,-73.90979,2500,3,833,83.3
40.653515,-73.917839,2835,5,567,56.7
40.683361,-73.940742,2599,2,1300,130
40.666939,-73.991837,4200,2,2100,210
40.643066,-74.010414,1345,1,1345,134.5
40.643066,-74.010414,1700,1,1700,170
40.624111,-74.023354,2200,2,1100,110
40.682575,-73.915047,2245,2,1123,112.3
40.653465,-73.917786,2835,4,709,70.9
40.6875,-73.934898,4995,3,1665,166.5
40.652603,-73.957153,2629,3,876,87.6
40.718498,-73.961739,4533,1,4533,453.3
40.651634,-73.964729,1895,1,1895,189.5
40.644142,-73.982422,2220,2,1110,111
40.64135,-74.012108,2300,3,767,76.7
40.649158,-73.961235,1795,1,1795,179.5
40.680237,-73.968109,8900,3,2967,296.7
40.680237,-73.968109,3800,1,3800,380
40.628654,-73.991173,1549,1,1549,154.9
40.686504,-73.868805,1975,2,988,98.8
40.690228,-73.911789,2100,2,1050,105
40.647106,-73.928215,2500,2,1250,125
40.65572,-73.954895,2500,3,833,83.3
40.693867,-73.947227,2299,2,1150,115
40.639992,-74.013474,1850,1,1850,185
40.661266,-73.897675,1625,1,1625,162.5
40.686821,-73.943336,2095,1,2095,209.5
40.682232,-73.965477,2675,1,2675,267.5
40.682232,-73.965477,3200,1,3200,320
40.687546,-73.934525,3095,4,774,77.4
40.666119,-73.991806,5000,1,5000,500
40.666962,-73.994293,2250,2,1125,112.5
40.737297,-73.954277,4299,3,1433,143.3
40.653049,-73.960808,2250,1,2250,225
40.72126,-73.960457,5550,2,2775,277.5
40.645473,-74.020241,1950,1,1950,195
40.716705,-73.95649,7500,3,2500,250
40.688889,-73.934723,3800,4,950,95
40.642296,-73.922798,2200,2,1100,110
40.66198,-73.896896,2149,2,1075,107.5
40.672611,-73.959015,5300,2,2650,265
40.66774,-73.976883,7300,3,2433,243.3
40.62315,-74.02327,2100,2,1050,105
40.690395,-73.916191,2750,2,1375,137.5
40.672611,-73.959015,3700,1,3700,370
40.634579,-73.971802,2600,1,2600,260
40.634579,-73.971802,2800,2,1400,140
40.63842,-73.918221,1800,1,1800,180
40.610626,-73.982437,1900,2,950,95
40.702682,-73.991096,8000,3,2667,266.7
40.694023,-73.921486,2500,3,833,83.3
40.690311,-73.916039,3150,3,1050,105
40.643639,-74.019424,2500,2,1250,125
40.693707,-73.96167,2975,2,1488,148.8
40.683163,-73.913963,2000,2,1000,100
40.626629,-74.021492,1475,1,1475,147.5
40.673767,-73.869896,850,1,850,85
40.665447,-73.992104,3475,1,3475,347.5
40.665447,-73.992104,4850,2,2425,242.5
40.667377,-73.993988,3799,2,1900,190
40.627003,-74.021194,3980,3,1327,132.7
40.627003,-74.021194,2980,2,1490,149
40.692223,-73.926338,3999,4,1000,100
40.678627,-73.955467,3900,4,975,97.5
40.69738,-73.928848,4250,2,2125,212.5
40.681168,-73.974617,7700,2,3850,385
40.641907,-73.980888,1975,2,988,98.8
40.725422,-73.938469,2800,2,1400,140
40.67123,-73.957275,2500,1,2500,250
40.657516,-73.905991,2399,3,800,80
40.619205,-73.979904,1600,2,800,80
40.654919,-73.980797,1700,1,1700,170
40.694218,-73.960899,2999,2,1500,150
40.694218,-73.960899,2950,1,2950,295
40.689243,-73.913208,3250,3,1083,108.3
40.678493,-73.954987,3999,4,1000,100
40.660381,-73.947983,2895,3,965,96.5
40.678497,-73.95488,3999,4,1000,100
40.67482,-73.958527,3300,2,1650,165
40.643929,-73.925926,2100,2,1050,105
40.652718,-73.916328,2500,1,2500,250
40.652882,-73.916039,1800,2,900,90
40.622231,-73.986839,1645,1,1645,164.5
40.640938,-74.01783,2500,3,833,83.3
40.669853,-73.974915,17950,5,3590,359
40.694824,-73.94883,2600,1,2600,260
40.716263,-73.957634,4195,2,2098,209.8
40.679527,-73.970085,7250,3,2417,241.7
40.637192,-73.971199,2500,2,1250,125
40.581589,-73.957794,1500,1,1500,150
40.697433,-73.993912,3700,1,3700,370
40.657116,-73.958244,2600,1,2600,260
40.657116,-73.958244,2900,2,1450,145
40.721172,-73.941711,3400,2,1700,170
40.702953,-73.992073,4995,1,4995,499.5
40.575375,-73.974495,2000,1,2000,200
40.575375,-73.974495,1900,1,1900,190
40.640499,-73.936264,2750,3,917,91.7
40.698135,-73.927925,3950,3,1317,131.7
40.698135,-73.927925,4200,3,1400,140
40.698135,-73.927925,2850,1,2850,285
40.698135,-73.927925,2900,1,2900,290
40.698135,-73.927925,2900,1,2900,290
40.635365,-73.962601,1650,1,1650,165
40.677746,-73.955688,3299,1,3299,329.9
40.677746,-73.955688,3399,2,1700,170
40.677746,-73.955688,3449,2,1725,172.5
40.715199,-73.949364,2795,1,2795,279.5
40.696453,-73.983818,3900,2,1950,195
40.649689,-73.963791,1650,1,1650,165
40.676971,-73.930046,2550,2,1275,127.5
40.61845,-73.983711,2250,3,750,75
40.61462,-73.977394,1900,2,950,95
40.614506,-73.977516,2300,3,767,76.7
40.667732,-73.882103,2200,2,1100,110
40.648724,-74.002251,2099,3,700,70
40.635662,-73.961121,2799,2,1400,140
40.690174,-73.906792,3200,3,1067,106.7
40.672634,-73.869606,2450,2,1225,122.5
40.672779,-73.957733,2945,3,982,98.2
40.687378,-73.942268,2100,1,2100,210
40.687378,-73.942268,2400,1,2400,240
40.685024,-73.930382,2750,4,688,68.8
40.695709,-73.971703,2350,1,2350,235
40.652946,-73.960793,2250,1,2250,225
40.65712,-73.958176,2999,2,1500,150
40.65712,-73.958176,2899,2,1450,145
40.65712,-73.958176,2599,2,1300,130
40.693981,-73.959114,4000,4,1000,100
40.655846,-73.95256,3250,3,1083,108.3
40.655846,-73.95256,2750,2,1375,137.5
40.612667,-73.975067,2500,3,833,83.3
40.671806,-73.870728,2560,3,853,85.3
40.675743,-73.949646,2900,3,967,96.7
40.667908,-73.895714,1250,1,1250,125
40.684616,-73.92746,2650,1,2650,265
40.687061,-73.932236,4500,6,750,75
40.677452,-73.969246,3375,2,1688,168.8
40.680267,-73.935104,4595,4,1149,114.9
40.713528,-73.964943,4250,1,4250,425
40.675972,-73.981934,3600,2,1800,180
40.645123,-74.005348,2400,3,800,80
40.63567,-73.960197,2300,1,2300,230
40.688988,-73.905632,3100,3,1033,103.3
40.663815,-73.994034,2899,1,2899,289.9
40.673702,-73.957626,4968,3,1656,165.6
40.675465,-73.952011,2300,2,1150,115
40.678093,-73.959229,3150,3,1050,105
40.648651,-73.898895,2500,3,833,83.3
40.674076,-73.957031,3200,3,1067,106.7
40.630825,-73.97036,2100,1,2100,210
40.657124,-73.958099,2900,2,1450,145
40.657124,-73.958099,2599,2,1300,130
40.682419,-74.004814,3000,1,3000,300
40.592247,-73.963326,3999,2,2000,200
40.638203,-73.919968,3400,4,850,85
40.639896,-73.912781,1500,1,1500,150
40.676357,-73.955635,2650,3,883,88.3
40.687153,-73.93145,2550,2,1275,127.5
40.653027,-73.978546,2100,1,2100,210
40.675041,-73.95504,2275,1,2275,227.5
40.68774,-73.984085,4000,1,4000,400
40.736633,-73.955719,4400,3,1467,146.7
40.715931,-73.940521,3502,1,3502,350.2
40.679047,-73.976234,3950,1,3950,395
40.707676,-73.966415,2672,2,1336,133.6
40.708603,-73.947586,4900,3,1633,163.3
40.702244,-73.989403,3450,1,3450,345
40.66539,-73.936699,2295,2,1148,114.8
40.680099,-73.968727,4495,3,1498,149.8
40.673798,-73.956276,3247,2,1624,162.4
40.68549,-73.935379,3250,3,1083,108.3
40.693672,-73.93338,2700,2,1350,135
40.674297,-73.955986,3215,2,1608,160.8
40.637806,-73.957336,1750,1,1750,175
40.673927,-73.956184,3300,3,1100,110
40.673927,-73.956184,3245,2,1623,162.3
40.666759,-73.884422,1800,2,900,90
40.688065,-73.979385,6105,2,3053,305.3
40.688065,-73.979385,4565,1,4565,456.5
40.688065,-73.979385,4900,1,4900,490
40.688065,-73.979385,3340,1,3340,334
40.678444,-73.895805,2550,2,1275,127.5
40.639156,-74.026848,1975,2,988,98.8
40.615425,-73.986595,2000,3,667,66.7
40.682133,-73.973289,3795,1,3795,379.5
40.682133,-73.973289,7314,2,3657,365.7
40.682133,-73.973289,4085,1,4085,408.5
40.682133,-73.973289,6857,2,3429,342.9
40.682133,-73.973289,4120,1,4120,412
40.682133,-73.973289,3425,1,3425,342.5
40.682133,-73.973289,3195,1,3195,319.5
40.682133,-73.973289,5395,2,2698,269.8
40.682133,-73.973289,7350,2,3675,367.5
40.675014,-73.951683,7500,6,1250,125
40.629627,-74.010422,1650,1,1650,165
40.685341,-73.930969,2690,1,2690,269
40.660015,-73.93866,2400,1,2400,240
40.661983,-73.992378,3850,3,1283,128.3
40.646439,-73.959969,1420,1,1420,142
40.617668,-74.022392,2300,2,1150,115
40.670731,-73.954323,2975,3,992,99.2
40.681889,-73.973358,4100,1,4100,410
40.67823,-74.001984,2700,1,2700,270
40.676308,-73.885139,1925,1,1925,192.5
40.676308,-73.885139,1700,1,1700,170
40.676308,-73.885139,1792,1,1792,179.2
40.677315,-73.982765,2850,2,1425,142.5
40.629265,-74.010704,1900,2,950,95
40.629265,-74.010704,2400,3,800,80
40.629265,-74.010704,1900,2,950,95
40.630981,-74.013863,2099,2,1050,105
40.684814,-73.925697,2595,3,865,86.5
40.644196,-74.004486,1900,1,1900,190
40.61953,-74.022392,1395,1,1395,139.5
40.711746,-73.945396,3699,1,3699,369.9
40.671211,-73.954063,2975,3,992,99.2
40.737225,-73.953766,4000,2,2000,200
40.691612,-73.99176,5595,2,2798,279.8
40.695335,-73.996696,3995,2,1998,199.8
40.695335,-73.996696,4400,2,2200,220
40.718262,-73.949486,6250,4,1563,156.3
40.651791,-73.963631,2095,2,1048,104.8
40.637196,-73.957802,3575,3,1192,119.2
40.614571,-73.987503,1600,1,1600,160
40.611374,-73.98336,1675,1,1675,167.5
40.670731,-73.953987,2975,3,992,99.2
40.663212,-73.909393,2750,3,917,91.7
40.677597,-73.982056,2800,1,2800,280
40.6712,-73.953873,2975,3,992,99.2
40.685333,-73.930168,3400,4,850,85
40.684418,-73.908539,2699,2,1350,135
40.685345,-73.930077,3199,3,1066,106.6
40.684471,-73.908485,2699,2,1350,135
40.663303,-73.991379,3200,2,1600,160
40.663303,-73.991379,3000,1,3000,300
40.676392,-73.980751,3400,3,1133,113.3
40.661301,-73.99308,4200,3,1400,140
40.677769,-73.981178,3050,1,3050,305
40.695744,-73.973053,7200,3,2400,240
40.648727,-73.972527,3000,2,1500,150
40.696617,-73.931725,3199,3,1066,106.6
40.675186,-73.980003,3700,2,1850,185
40.632099,-74.018295,2100,2,1050,105
40.663593,-73.939064,3200,2,1600,160
40.645565,-73.959778,2450,2,1225,122.5
40.645565,-73.959778,1895,1,1895,189.5
40.690525,-73.982841,5295,2,2648,264.8
40.69873,-73.911293,2775,2,1388,138.8
40.695385,-73.99453,3100,1,3100,310
40.594559,-73.972237,2600,3,867,86.7
40.702248,-73.989731,4500,1,4500,450
40.640804,-73.972389,4599,4,1150,115
40.700199,-73.944725,4800,4,1200,120
40.700199,-73.944725,4800,4,1200,120
40.67738,-73.981483,3050,2,1525,152.5
40.636822,-74.032402,2950,3,983,98.3
40.683361,-73.914726,3200,4,800,80
40.711342,-73.944504,2599,2,1300,130
40.713516,-73.95993,7800,1,7800,780
40.636425,-73.915237,2200,2,1100,110
40.673187,-73.955132,2299,2,1150,115
40.673187,-73.955132,2300,2,1150,115
40.673187,-73.955132,2299,2,1150,115
40.695572,-73.971016,3999,4,1000,100
40.695572,-73.971016,4000,4,1000,100
40.677116,-73.874565,2000,2,1000,100
40.693573,-73.933868,2500,2,1250,125
40.666199,-73.920296,1900,2,950,95
40.602425,-73.964622,1950,1,1950,195
40.64542,-73.959915,2495,2,1248,124.8
40.61393,-73.991722,2699,4,675,67.5
40.612537,-73.989586,2100,3,700,70
40.641258,-73.971649,1599,1,1599,159.9
40.664577,-73.918854,2100,2,1050,105
40.660275,-73.994125,2199,1,2199,219.9
40.71032,-73.947693,3100,1,3100,310
40.691113,-73.918953,2900,3,967,96.7
40.692081,-73.985832,3695,1,3695,369.5
40.634026,-74.029854,1850,1,1850,185
40.639992,-73.968643,2500,2,1250,125
40.680077,-73.966187,3600,2,1800,180
40.676296,-74.002914,2150,2,1075,107.5
40.612499,-73.990448,1900,2,950,95
40.632744,-74.024651,1599,1,1599,159.9
40.631023,-74.021675,2099,2,1050,105
40.635345,-74.03727,1400,1,1400,140
40.609585,-73.986313,2300,3,767,76.7
40.661312,-73.997139,2395,3,798,79.8
40.714706,-73.944878,5001,3,1667,166.7
40.714706,-73.944878,4000,2,2000,200
40.714706,-73.944878,4000,2,2000,200
40.714706,-73.944878,5001,3,1667,166.7
40.714706,-73.944878,8800,6,1467,146.7
40.685211,-73.972404,7950,4,1988,198.8
40.630741,-74.015083,2300,3,767,76.7
40.723705,-73.938889,4800,5,960,96
40.721851,-73.937973,1500,1,1500,150
40.685722,-73.909714,2850,3,950,95
40.69537,-73.923676,2250,2,1125,112.5
40.707092,-73.946991,4500,3,1500,150
40.707092,-73.946991,4500,3,1500,150
40.707092,-73.946991,4500,3,1500,150
40.707092,-73.946991,4500,3,1500,150
40.651886,-73.962845,2025,2,1013,101.3
40.635822,-73.957542,1899,2,950,95
40.635822,-73.957542,2000,2,1000,100
40.635822,-73.957542,1800,1,1800,180
40.692104,-73.947014,2800,3,933,93.3
40.696266,-73.929779,4500,3,1500,150
40.659676,-73.938095,3499,3,1166,116.6
40.659676,-73.938095,2249,1,2249,224.9
40.67667,-73.882698,1750,1,1750,175
40.723873,-73.93885,2850,3,950,95
40.674908,-73.962845,2150,1,2150,215
40.675514,-73.978828,4000,2,2000,200
40.698215,-73.946152,2900,2,1450,145
40.698215,-73.946152,3500,2,1750,175
40.698215,-73.946152,4000,3,1333,133.3
40.685467,-73.909264,2999,3,1000,100
40.71019,-73.947411,3100,1,3100,310
40.71019,-73.947411,3100,1,3100,310
40.639965,-74.00679,2200,2,1100,110
40.622307,-74.009346,2000,2,1000,100
40.60881,-73.987236,1750,1,1750,175
40.61636,-74.000389,1980,3,660,66
40.685574,-73.906815,4500,6,750,75
40.685574,-73.906815,3650,4,913,91.3
40.685703,-73.906685,3799,4,950,95
40.69389,-73.992416,4300,1,4300,430
40.69389,-73.992416,3650,1,3650,365
40.69389,-73.992416,4400,1,4400,440
40.691776,-73.991516,9500,2,4750,475
40.687519,-73.923325,2910,2,1455,145.5
40.684025,-73.916481,2795,2,1398,139.8
40.683914,-73.916466,2895,3,965,96.5
40.675365,-73.947861,2100,1,2100,210
40.659271,-73.937515,1925,2,963,96.3
40.622631,-74.012184,2000,2,1000,100
40.663105,-73.886131,1650,1,1650,165
40.659611,-73.937515,1925,2,963,96.3
40.659611,-73.937515,1925,1,1925,192.5
40.694862,-73.952461,2995,1,2995,299.5
40.694862,-73.952461,3750,2,1875,187.5
40.694862,-73.952461,2975,1,2975,297.5
40.614159,-73.999489,1600,1,1600,160
40.629498,-74.025223,1950,1,1950,195
40.656845,-73.896164,1750,2,875,87.5
40.630108,-73.967857,2350,2,1175,117.5
40.701092,-73.929947,2300,2,1150,115
40.650467,-73.978622,2300,1,2300,230
40.695232,-73.963142,4000,4,1000,100
40.698795,-73.994904,8750,3,2917,291.7
40.705502,-73.9207,2500,2,1250,125
40.630337,-73.965492,2750,2,1375,137.5
40.685802,-73.926125,3115,4,779,77.9
40.664982,-73.931824,1588,1,1588,158.8
40.670574,-73.950966,4380,5,876,87.6
40.670574,-73.950966,6499,6,1083,108.3
40.670544,-73.950859,6500,6,1083,108.3
40.670544,-73.950859,6500,7,929,92.9
40.685028,-73.908524,2599,3,866,86.6
40.629326,-73.97081,2299,2,1150,115
40.711849,-73.941696,4799,4,1200,120
40.597149,-73.990021,2300,3,767,76.7
40.580704,-73.956993,2395,2,1198,119.8
40.695347,-73.97097,5500,3,1833,183.3
40.647583,-73.953918,2900,3,967,96.7
40.637684,-73.941681,4100,3,1367,136.7
40.615448,-74.005524,2600,3,867,86.7
40.634804,-73.977516,3295,4,824,82.4
40.700966,-73.923332,3375,3,1125,112.5
40.685753,-73.923843,2100,1,2100,210
40.634747,-73.977509,3299,4,825,82.5
40.634392,-73.978203,3500,4,875,87.5
40.651348,-73.952835,2299,2,1150,115
40.684387,-73.918884,3250,3,1083,108.3
40.634338,-73.978195,2500,2,1250,125
40.634338,-73.978195,2495,2,1248,124.8
40.672314,-73.952232,2487,2,1244,124.4
40.655613,-73.930099,2350,2,1175,117.5
40.674099,-73.963371,3150,2,1575,157.5
40.636719,-73.944031,2200,2,1100,110
40.636719,-73.944031,3000,3,1000,100
40.698112,-73.996056,2500,1,2500,250
40.689358,-73.975365,4395,2,2198,219.8
40.697578,-73.970879,2895,1,2895,289.5
40.695248,-73.97245,2950,1,2950,295
40.675655,-74.012863,3299,2,1650,165
40.68988,-73.979965,5770,1,5770,577
40.691967,-73.944183,3250,1,3250,325
40.653305,-73.959404,2993,2,1497,149.7
40.653305,-73.959404,2993,2,1497,149.7
40.653305,-73.959404,1979,1,1979,197.9
40.653305,-73.959404,2487,1,2487,248.7
40.653305,-73.959404,2487,1,2487,248.7
40.653305,-73.959404,1979,1,1979,197.9
40.653305,-73.959404,3452,3,1151,115.1
40.628895,-73.972015,1650,1,1650,165
40.60667,-73.992973,2099,1,2099,209.9
40.64299,-73.959412,1850,1,1850,185
40.625168,-74.024063,2195,3,732,73.2
40.662209,-73.918907,2105,1,2105,210.5
40.629364,-73.963791,2000,2,1000,100
40.673702,-73.950928,2100,1,2100,210
40.647327,-73.950829,3500,3,1167,116.7
40.693207,-73.981323,3850,1,3850,385
40.696754,-73.924622,2950,3,983,98.3
40.62352,-74.022354,2700,3,900,90
40.674191,-73.976219,3650,1,3650,365
40.611042,-74.001953,2500,3,833,83.3
40.64072,-74.003525,3200,4,800,80
40.690262,-73.92643,2639,2,1320,132
40.623173,-74.022621,2800,3,933,93.3
40.766415,-73.971046,120000,3,40000,4000
40.652615,-73.959084,3657,2,1829,182.9
40.652615,-73.959084,3025,2,1513,151.3
40.652615,-73.959084,3068,2,1534,153.4
40.652615,-73.959084,3174,2,1587,158.7
40.652615,-73.959084,2860,1,2860,286
40.652615,-73.959084,3226,2,1613,161.3
40.670891,-73.950546,2250,2,1125,112.5
40.688366,-73.933868,2550,2,1275,127.5
40.684242,-73.913521,3896,4,974,97.4
