lat,lon,price,beds,price_per_bed,price_per_bed_scale,borough,5_digit_zip,pets,parking,ac,nearest_station,distance_between
40.86124,-73.896667,1850,2,925,92.5,Bronx,10458,No,None,No,Fordham Rd,0.0912050083
40.84053,-73.846008,1850,2,925,92.5,Bronx,10461,No,None,No,Westchester Square-East Tremont Av,0.2666887136
40.610397,-73.997635,1850,2,925,92.5,Brooklyn,11214,No,None,No,79th St,19.3541599755
40.596764,-73.970749,1850,2,925,92.5,Brooklyn,11223,No,None,No,Av U,1.2826288956
40.751232,-73.821365,1850,2,925,92.5,Queens,11357,No,None,No,Flushing-Main St,1.1825748848
40.71426,-73.912056,1850,2,925,92.5,Queens,11378,No,None,No,DeKalb Av,6.4413051318
40.853519,-73.92955,1850,2,925,92.5,Manhattan,10033,No,None,No,191st St,0.1900533059
40.638584,-73.958611,1850,1,1850,185,Brooklyn,11208,No,No info,No,Newkirk Av,0.5255092462
40.753193,-73.72155,1850,1,1850,185,Queens,11004,No,No info,No,Jamaica-179th St,6.9176591281
40.623814,-73.998497,1849,1,1849,184.9,Brooklyn,11219,Dogs & Cats,None,Cooling only,New Utrecht Av,0.2140275815
40.654327,-73.960449,1849,1,1849,184.9,Brooklyn,11226,Dogs & Cats,None,Heating & Cooling,Parkside Av,0.1389243071
40.589146,-73.948708,1849,1,1849,184.9,Brooklyn,11235,No,None,No,Sheepshead Bay,0.5235978187
40.595428,-73.755142,1849,1,1849,184.9,Queens,11694,No,None,No,Beach 25th St,0.7354990396
40.843597,-73.888702,1848,1,1848,184.8,Bronx,10460,No,None,Heating only,174th St,0.7062390662
40.824768,-73.887444,1848,1,1848,184.8,Bronx,10459,No,None,No,Whitlock Av,0.2184312671
40.852776,-73.906731,1848,1,1848,184.8,Bronx,10453,No,None,No,Burnside Av,0.1099614701
40.710258,-73.817383,1847,1,1847,184.7,Queens,11435,No,None,No,Briarwood-Van Wyck Blvd,0.2945111452
40.841911,-73.856201,1836,1,1836,183.6,Bronx,10462,No,None,No,Castle Hill Av,0.9487735132
40.796429,-73.946304,1836,1,1836,183.6,Manhattan,10003,No,None,No,110th St,0.2333294291
40.767647,-73.987411,1835,1,1835,183.5,Manhattan,10001,Dogs & Cats,None,No,50th St,0.5895912256
40.866875,-73.924065,1835,1,1835,183.5,Manhattan,10034,Dogs & Cats,None,No,Dyckman St-200th St,0.3104246773
40.706203,-73.904587,1827,2,914,91.4,Queens,11385,No,No info,Heating only,Forest Av,0.2353216442
40.848312,-73.940628,1825,1,1825,182.5,Manhattan,10038,Dogs & Cats,Garage,Heating only,175th St,0.1285628653
40.678143,-73.912827,1825,1,1825,182.5,Brooklyn,11233,Dogs & Cats,None,No,Rockaway Av,0.0774552771
40.639149,-73.968544,1825,1,1825,182.5,Brooklyn,11218,No,None,No,Cortelyou Rd,0.4395736503
40.712891,-73.78746,1825,1,1825,182.5,Queens,11434,No,None,No,Jamaica-179th St,0.3082547371
40.71146,-73.827209,1825,1,1825,182.5,Queens,11415,No,None,No,Kew Gardens-Union Turnpike,0.4608679386
40.852383,-73.907089,1824,1,1824,182.4,Bronx,10453,No,None,No,Burnside Av,0.129074619
40.879536,-73.856079,1814,1,1814,181.4,Bronx,10469,No,None,No,219th St,0.7338461938
40.768406,-73.918274,1802,1,1802,180.2,Queens,11102,No,None,No,Astoria Blvd-Hoyt Av,0.2091071001
40.771435,-73.896721,1801,1,1801,180.1,Queens,11105,No,None,No,Ditmars Blvd,1.350214567
40.81118,-73.931862,1800,1,1800,180,Bronx,10451,Dogs & Cats,Garage,Cooling only,138th St,0.2834738588
40.811188,-73.93187,1800,1,1800,180,Bronx,10451,Dogs & Cats,Garage,Cooling only,138th St,0.2831650205
40.641617,-73.951813,1800,1,1800,180,Brooklyn,11226,Dogs & Cats,Garage,Cooling only,Newkirk Av,1.1774523596
40.689751,-73.798103,1800,1,1800,180,Queens,11435,Dogs & Cats,Garage,Cooling only,Parsons Blvd-Archer Av - Jamaica Center,1.4014755022
40.743862,-73.909645,1800,1,1800,180,Queens,11377,No,Garage,Cooling only,Lincoln Av-52nd St,0.2467200727
40.669983,-73.93689,1800,1,1800,180,Brooklyn,11213,Dogs & Cats,None,Cooling only,Utica Av,0.3541929224
40.778542,-73.911781,1800,1,1800,180,Queens,11101,Dogs & Cats,None,Cooling only,Ditmars Blvd,0.3904310362
40.829727,-73.940376,1800,1,1800,180,Manhattan,10069,Dogs & Cats,None,Cooling only,155th St,0.1300135353
40.706005,-73.906448,1800,1,1800,180,Queens,11385,Dogs & Cats,None,Cooling only,Seneca Av,0.3766925916
40.681213,-73.881493,1800,1,1800,180,Brooklyn,11208,No,None,Cooling only,Norwood Av,0.1245490688
40.681213,-73.881493,1800,2,900,90,Brooklyn,11208,No,None,Cooling only,Norwood Av,0.1245490688
40.842312,-73.922302,1800,1,1800,180,Bronx,10452,Dogs & Cats,None,Heating & Cooling,170th St,0.8200670184
40.865509,-73.921219,1800,1,1800,180,Manhattan,10002,Dogs & Cats,None,Heating & Cooling,207th St,0.2250226918
40.666759,-73.884422,1800,2,900,90,Brooklyn,11216,Dogs & Cats,None,Heating & Cooling,New Lots Av,1.53523502
40.575382,-73.967255,1800,1,1800,180,Brooklyn,11235,No,None,Heating & Cooling,Ocean Parkway,0.1475402657
40.869659,-73.843254,1800,1,1800,180,Bronx,10469,No,Garage,Heating only,Gun Hill Rd,0.2636034076
40.74651,-73.754395,1800,1,1800,180,Queens,11364,No,Garage,Heating only,Jamaica-179th St,4.5083729504
40.709953,-73.815933,1800,1,1800,180,Queens,11435,Dogs & Cats,None,Heating only,Briarwood-Van Wyck Blvd,0.4005390765
